time,Sine500,WaveSeq,SpeedPU,SpeedRe,Iq,IqRef
283626,0.587,21404,0,,0.063,
283626,0.809,21406,0,,0.063,
283626,0.951,21408,0,,0.063,
283626,1,21410,0,,0.063,
283626,0.951,21412,0,0,0.063,0
283626,0.809,21414,0,,0.063,
283626,0.587,21416,0,,0.063,
283626,0.309,21418,0,,0.063,
283626,0,21420,0,,0.063,
283626,-0.309,21422,0,,0.063,
283626,-0.587,21424,0,,0.063,
283626,-0.809,21426,0,,0.063,
283626,-0.951,21428,0,,0.063,
283626,-1,21430,0,,0.063,
283626,-0.951,21432,0,0,0.063,0
283626,-0.809,21434,0,,0.063,
283626,-0.587,21436,0,,0.063,
283626,-0.309,21438,0,,0.063,
283626,0,21440,0,,0.063,
283626,0.309,21442,0,,0.063,
283626,0.587,21444,0,,0.063,
283626,0.809,21446,0,,0.063,
283626,0.951,21448,0,,0.063,
283626,1,21450,0,,0.063,
283626,0.951,21452,0,0,0.063,0
283626,0.809,21454,0,,0.063,
283626,0.587,21456,0,,0.063,
283626,0.309,21458,0,,0.063,
283626,0,21460,0,,0.063,
283626,-0.309,21462,0,,0.063,
283626,-0.587,21464,0,,0.063,
283626,-0.809,21466,0,,0.063,
283626,-0.951,21468,0,,0.063,
283626,-1,21470,0,,0.063,
283626,-0.951,21472,0,0,0.063,0
283626,-0.809,21474,0,,0.063,
283626,-0.587,21476,0,,0.063,
283626,-0.309,21478,0,,0.063,
283626,0,21480,0,,0.063,
283626,0.309,21482,0,,0.063,
283626,0.587,21484,0,,0.063,
283626,0.809,21486,0,,0.063,
283626,0.951,21488,0,,0.063,
283626,1,21490,0,,0.063,
283626,0.951,21492,0,0,0.063,0
283626,0.809,21494,0,,0.063,
283626,0.587,21496,0,,0.063,
283626,0.309,21498,0,,0.063,
283626,0,21500,0,,0.063,
283626,-0.309,21502,0,,0.063,
283626,-0.587,21504,0,,0.063,
283626,-0.809,21506,0,,0.063,
283626,-0.951,21508,0,,0.063,
283626,-1,21510,0,,0.063,
283626,-0.951,21512,0,0,0.063,0
283626,-0.809,21514,0,,0.063,
283626,-0.587,21516,0,,0.063,
283626,-0.309,21518,0,,0.063,
283626,0,21520,0,,0.063,
283626,0.309,21522,0,,0.063,
283626,0.587,21524,0,,0.063,
283626,0.809,21526,0,,0.063,
283626,0.951,21528,0,,0.063,
283626,1,21530,0,,0.063,
283626,0.951,21532,0,0,0.063,0
283626,0.809,21534,0,,0.063,
283626,0.587,21536,0,,0.063,
283626,0.309,21538,0,,0.063,
283626,0,21540,0,,0.063,
283626,-0.309,21542,0,,0.063,
283626,-0.587,21544,0,,0.063,
283626,-0.809,21546,0,,0.063,
283626,-0.951,21548,0,,0.063,
283626,-1,21550,0,,0.063,
283626,-0.951,21552,0,0,0.063,0
283626,-0.809,21554,0,,0.063,
283626,-0.587,21556,0,,0.063,
283626,-0.309,21558,0,,0.063,
283626,0,21560,0,,0.063,
283626,0.309,21562,0,,0.063,
283626,0.587,21564,0,,0.063,
283626,0.809,21566,0,,0.063,
283626,0.951,21568,0,,0.063,
283626,1,21570,0,,0.063,
283626,0.951,21572,0,0,0.063,0
283626,0.809,21574,0,,0.063,
283626,0.587,21576,0,,0.063,
283626,0.309,21578,0,,0.063,
283626,0,21580,0,,0.063,
283626,-0.309,21582,0,,0.063,
283626,-0.587,21584,0,,0.063,
283626,-0.809,21586,0,,0.063,
283626,-0.951,21588,0,,0.063,
283626,-1,21590,0,,0.063,
283626,-0.951,21592,0,0,0.063,0
283626,-0.809,21594,0,,0.063,
283626,-0.587,21596,0,,0.063,
283626,-0.309,21598,0,,0.063,
283626,0,21600,0,,0.063,
283626,0.309,21602,0,,0.063,
283626,0.587,21604,0,,0.063,
283626,0.809,21606,0,,0.063,
283626,0.951,21608,0,,0.063,
283626,1,21610,0,,0.063,
283626,0.951,21612,0,0,0.063,0
283626,0.809,21614,0,,0.063,
283626,0.587,21616,0,,0.063,
283626,0.309,21618,0,,0.063,
283626,0,21620,0,,0.063,
283626,-0.309,21622,0,,0.063,
283626,-0.587,21624,0,,0.063,
283626,-0.809,21626,0,,0.063,
283626,-0.951,21628,0,,0.063,
283626,-1,21630,0,,0.063,
283626,-0.951,21632,0,0,0.063,0
283626,-0.809,21634,0,,0.063,
283626,-0.587,21636,0,,0.063,
283626,-0.309,21638,0,,0.063,
283626,0,21640,0,,0.063,
283626,0.309,21642,0,,0.063,
283626,0.587,21644,0,,0.063,
283626,0.809,21646,0,,0.063,
283626,0.951,21648,0,,0.063,
283626,1,21650,0,,0.063,
283626,0.951,21652,0,0,0.063,0
283626,0.809,21654,0,,0.063,
283626,0.587,21656,0,,0.063,
283626,0.309,21658,0,,0.063,
283626,0,21660,0,,0.063,
283626,-0.309,21662,0,,0.063,
283626,-0.587,21664,0,,0.063,
283626,-0.809,21666,0,,0.063,
283626,-0.951,21668,0,,0.063,
283626,-1,21670,0,,0.063,
283626,-0.951,21672,0,0,0.063,0
283626,-0.809,21674,0,,0.063,
283626,-0.587,21676,0,,0.063,
283626,-0.309,21678,0,,0.063,
283626,0,21680,0,,0.063,
283626,0.309,21682,0,,0.063,
283626,0.587,21684,0,,0.063,
283626,0.809,21686,0,,0.063,
283626,0.951,21688,0,,0.063,
283626,1,21690,0,,0.063,
283626,0.951,21692,0,0,0.063,0
283626,0.809,21694,0,,0.063,
283626,0.587,21696,0,,0.063,
283626,0.309,21698,0,,0.063,
283626,0,21700,0,,0.063,
283626,-0.309,21702,0,,0.063,
283626,-0.587,21704,0,,0.063,
283626,-0.809,21706,0,,0.063,
283626,-0.951,21708,0,,0.063,
283626,-1,21710,0,,0.063,
283626,-0.951,21712,0,0,0.063,0
283626,-0.809,21714,0,,0.063,
283626,-0.587,21716,0,,0.063,
283626,-0.309,21718,0,,0.063,
283626,0,21720,0,,0.063,
283626,0.309,21722,0,,0.063,
283626,0.587,21724,0,,0.063,
283626,0.809,21726,0,,0.063,
283626,0.951,21728,0,,0.063,
283626,1,21730,0,,0.063,
283626,0.951,21732,0,0,0.063,0
283626,0.809,21734,0,,0.063,
283626,0.587,21736,0,,0.063,
283626,0.309,21738,0,,0.063,
283626,0,21740,0,,0.063,
283626,-0.309,21742,0,,0.063,
283626,-0.587,21744,0,,0.063,
283626,-0.809,21746,0,,0.063,
283626,-0.951,21748,0,,0.063,
283626,-1,21750,0,,0.063,
283626,-0.951,21752,0,0,0.063,0
283626,-0.809,21754,0,,0.063,
283626,-0.587,21756,0,,0.063,
283626,-0.309,21758,0,,0.063,
283626,0,21760,0,,0.063,
283626,0.309,21762,0,,0.063,
283626,0.587,21764,0,,0.063,
283626,0.809,21766,0,,0.063,
283626,0.951,21768,0,,0.063,
283626,1,21770,0,,0.063,
283626,0.951,21772,0,0,0.063,0
283626,0.809,21774,0,,0.063,
283626,0.587,21776,0,,0.063,
283626,0.309,21778,0,,0.063,
283626,0,21780,0,,0.063,
283626,-0.309,21782,0,,0.063,
283626,-0.587,21784,0,,0.063,
283626,-0.809,21786,0,,0.063,
283626,-0.951,21788,0,,0.063,
283626,-1,21790,0,,0.063,
283626,-0.951,21792,0,0,0.063,0
283626,-0.809,21794,0,,0.063,
283626,-0.587,21796,0,,0.063,
283626,-0.309,21798,0,,0.063,
283626,0,21800,0,,0.063,
283626,0.309,21802,0,,0.063,
283626,0.587,21804,0,,0.063,
283626,0.809,21806,0,,0.063,
283626,0.951,21808,0,,0.063,
283626,1,21810,0,,0.063,
283626,0.951,21812,0,0,0.063,0
283626,0.809,21814,0,,0.063,
283626,0.587,21816,0,,0.063,
283626,0.309,21818,0,,0.063,
283626,0,21820,0,,0.063,
283626,-0.309,21822,0,,0.063,
283626,-0.587,21824,0,,0.063,
283626,-0.809,21826,0,,0.063,
283626,-0.951,21828,0,,0.063,
283626,-1,21830,0,,0.063,
283626,-0.951,21832,0,0,0.063,0
283626,-0.809,21834,0,,0.063,
283626,-0.587,21836,0,,0.063,
283626,-0.309,21838,0,,0.063,
283626,0,21840,0,,0.063,
283626,0.309,21842,0,,0.063,
283626,0.587,21844,0,,0.063,
283626,0.809,21846,0,,0.063,
283626,0.951,21848,0,,0.063,
283626,1,21850,0,,0.063,
283626,0.951,21852,0,0,0.063,0
283626,0.809,21854,0,,0.063,
283626,0.587,21856,0,,0.063,
283626,0.309,21858,0,,0.063,
283626,0,21860,0,,0.063,
283626,-0.309,21862,0,,0.063,
283626,-0.587,21864,0,,0.063,
283626,-0.809,21866,0,,0.063,
283626,-0.951,21868,0,,0.063,
283626,-1,21870,0,,0.063,
283626,-0.951,21872,0,0,0.063,0
283626,-0.809,21874,0,,0.063,
283626,-0.587,21876,0,,0.063,
283626,-0.309,21878,0,,0.063,
283626,0,21880,0,,0.063,
283626,0.309,21882,0,,0.063,
283626,0.587,21884,0,,0.063,
283626,0.809,21886,0,,0.063,
283626,0.951,21888,0,,0.063,
283626,1,21890,0,,0.063,
283626,0.951,21892,0,0,0.063,0
283626,0.809,21894,0,,0.063,
283626,0.587,21896,0,,0.063,
283626,0.309,21898,0,,0.063,
283626,0,21900,0,,0.063,
283626,-0.309,21902,0,,0.063,
283626,-0.587,21904,0,,0.063,
283626,-0.809,21906,0,,0.063,
283626,-0.951,21908,0,,0.063,
283626,-1,21910,0,,0.063,
283626,-0.951,21912,0,0,0.063,0
283626,-0.809,21914,0,,0.063,
283626,-0.587,21916,0,,0.063,
283626,-0.309,21918,0,,0.063,
283626,0,21920,0,,0.063,
283626,0.309,21922,0,,0.063,
283626,0.587,21924,0,,0.063,
283626,0.809,21926,0,,0.063,
283626,0.951,21928,0,,0.063,
283626,1,21930,0,,0.063,
283626,0.951,21932,0,0,0.063,0
283626,0.809,21934,0,,0.063,
283626,0.587,21936,0,,0.063,
283626,0.309,21938,0,,0.063,
283626,0,21940,0,,0.063,
283626,-0.309,21942,0,,0.063,
283626,-0.587,21944,0,,0.063,
283626,-0.809,21946,0,,0.063,
283626,-0.951,21948,0,,0.063,
283626,-1,21950,0,,0.063,
283626,-0.951,21952,0,0,0.063,0
283626,-0.809,21954,0,,0.063,
283626,-0.587,21956,0,,0.063,
283626,-0.309,21958,0,,0.063,
283626,0,21960,0,,0.063,
283626,0.309,21962,0,,0.063,
283626,0.587,21964,0,,0.063,
283626,0.809,21966,0,,0.063,
283626,0.951,21968,0,,0.063,
283626,1,21970,0,,0.063,
283626,0.951,21972,0,0,0.063,0
283626,0.809,21974,0,,0.063,
283626,0.587,21976,0,,0.063,
283626,0.309,21978,0,,0.063,
283626,0,21980,0,,0.063,
283626,-0.309,21982,0,,0.063,
283626,-0.587,21984,0,,0.063,
283626,-0.809,21986,0,,0.063,
283626,-0.951,21988,0,,0.063,
283626,-1,21990,0,,0.063,
283626,-0.951,21992,0,0,0.063,0
283626,-0.809,21994,0,,0.063,
283626,-0.587,21996,0,,0.063,
283626,-0.309,21998,0,,0.063,
283626,0,22000,0,,0.063,
283626,0.309,22002,0,,0.063,
283626,0.587,22004,0,,0.063,
283626,0.809,22006,0,,0.063,
283626,0.951,22008,0,,0.063,
283626,1,22010,0,,0.063,
283626,0.951,22012,0,0,0.063,0
283626,0.809,22014,0,,0.063,
283626,0.587,22016,0,,0.063,
283626,0.309,22018,0,,0.063,
283626,0,22020,0,,0.063,
283626,-0.309,22022,0,,0.063,
283626,-0.587,22024,0,,0.063,
283626,-0.809,22026,0,,0.063,
283626,-0.951,22028,0,,0.063,
283626,-1,22030,0,,0.063,
283626,-0.951,22032,0,0,0.063,0
283626,-0.809,22034,0,,0.063,
283626,-0.587,22036,0,,0.063,
283626,-0.309,22038,0,,0.063,
283626,0,22040,0,,0.063,
283626,0.309,22042,0,,0.063,
283626,0.587,22044,0,,0.063,
283626,0.809,22046,0,,0.063,
283626,0.951,22048,0,,0.063,
283626,1,22050,0,,0.063,
283626,0.951,22052,0,0,0.063,0
283626,0.809,22054,0,,0.063,
283626,0.587,22056,0,,0.063,
283626,0.309,22058,0,,0.063,
283626,0,22060,0,,0.063,
283626,-0.309,22062,0,,0.063,
283626,-0.587,22064,0,,0.063,
283626,-0.809,22066,0,,0.063,
283626,-0.951,22068,0,,0.063,
283626,-1,22070,0,,0.063,
283626,-0.951,22072,0,0,0.063,0
283626,-0.809,22074,0,,0.063,
283626,-0.587,22076,0,,0.063,
283626,-0.309,22078,0,,0.063,
283626,0,22080,0,,0.063,
283626,0.309,22082,0,,0.063,
283626,0.587,22084,0,,0.063,
283626,0.809,22086,0,,0.063,
283626,0.951,22088,0,,0.063,
283626,1,22090,0,,0.063,
283626,0.951,22092,0,0,0.063,0
283626,0.809,22094,0,,0.063,
283626,0.587,22096,0,,0.063,
283626,0.309,22098,0,,0.063,
283626,0,22100,0,,0.063,
283626,-0.309,22102,0,,0.063,
283626,-0.587,22104,0,,0.063,
283626,-0.809,22106,0,,0.063,
283626,-0.951,22108,0,,0.063,
283626,-1,22110,0,,0.063,
283626,-0.951,22112,0,0,0.063,0
283626,-0.809,22114,0,,0.063,
283626,-0.587,22116,0,,0.063,
283626,-0.309,22118,0,,0.063,
283626,0,22120,0,,0.063,
283626,0.309,22122,0,,0.063,
283626,0.587,22124,0,,0.063,
283626,0.809,22126,0,,0.063,
283626,0.951,22128,0,,0.063,
283626,1,22130,0,,0.063,
283626,0.951,22132,0,0,0.063,0
283626,0.809,22134,0,,0.063,
283626,0.587,22136,0,,0.063,
283626,0.309,22138,0,,0.063,
283626,0,22140,0,,0.063,
283626,-0.309,22142,0,,0.063,
283626,-0.587,22144,0,,0.063,
283626,-0.809,22146,0,,0.063,
283626,-0.951,22148,0,,0.063,
283626,-1,22150,0,,0.063,
283626,-0.951,22152,0,0,0.063,0
283626,-0.809,22154,0,,0.063,
283626,-0.587,22156,0,,0.063,
283626,-0.309,22158,0,,0.063,
283626,0,22160,0,,0.063,
283626,0.309,22162,0,,0.063,
283626,0.587,22164,0,,0.063,
283626,0.809,22166,0,,0.063,
283626,0.951,22168,0,,0.063,
283626,1,22170,0,,0.063,
283626,0.951,22172,0,0,0.063,0
283626,0.809,22174,0,,0.063,
283626,0.587,22176,0,,0.063,
283626,0.309,22178,0,,0.063,
283626,0,22180,0,,0.063,
283626,-0.309,22182,0,,0.063,
283626,-0.587,22184,0,,0.063,
283626,-0.809,22186,0,,0.063,
283626,-0.951,22188,0,,0.063,
283626,-1,22190,0,,0.063,
283626,-0.951,22192,0,0,0.063,0
283626,-0.809,22194,0,,0.063,
283626,-0.587,22196,0,,0.063,
283626,-0.309,22198,0,,0.063,
283626,0,22200,0,,0.063,
283626,0.309,22202,0,,0.063,
283626,0.587,22204,0,,0.063,
283626,0.809,22206,0,,0.063,
283626,0.951,22208,0,,0.063,
283626,1,22210,0,,0.063,
283626,0.951,22212,0,0,0.063,0
283626,0.809,22214,0,,0.063,
283626,0.587,22216,0,,0.063,
283626,0.309,22218,0,,0.063,
283626,0,22220,0,,0.063,
283626,-0.309,22222,0,,0.063,
283626,-0.587,22224,0,,0.063,
283626,-0.809,22226,0,,0.063,
283626,-0.951,22228,0,,0.063,
283626,-1,22230,0,,0.063,
283626,-0.951,22232,0,0,0.063,0
283626,-0.809,22234,0,,0.063,
283626,-0.587,22236,0,,0.063,
283626,-0.309,22238,0,,0.063,
283626,0,22240,0,,0.063,
283626,0.309,22242,0,,0.063,
283626,0.587,22244,0,,0.063,
283626,0.809,22246,0,,0.063,
283626,0.951,22248,0,,0.063,
283626,1,22250,0,,0.063,
283626,0.951,22252,0,0,0.063,0
283626,0.809,22254,0,,0.063,
283626,0.587,22256,0,,0.063,
283626,0.309,22258,0,,0.063,
283626,0,22260,0,,0.063,
283626,-0.309,22262,0,,0.063,
283626,-0.587,22264,0,,0.063,
283626,-0.809,22266,0,,0.063,
283626,-0.951,22268,0,,0.063,
283626,-1,22270,0,,0.063,
283626,-0.951,22272,0,0,0.063,0
283626,-0.809,22274,0,,0.063,
283626,-0.587,22276,0,,0.063,
283626,-0.309,22278,0,,0.063,
283626,0,22280,0,,0.063,
283626,0.309,22282,0,,0.063,
283626,0.587,22284,0,,0.063,
283626,0.809,22286,0,,0.063,
283626,0.951,22288,0,,0.063,
283626,1,22290,0,,0.063,
283626,0.951,22292,0,0,0.063,0
283626,0.809,22294,0,,0.063,
283626,0.587,22296,0,,0.063,
283626,0.309,22298,0,,0.063,
283626,0,22300,0,,0.063,
283626,-0.309,22302,0,,0.063,
283626,-0.587,22304,0,,0.063,
283626,-0.809,22306,0,,0.063,
283626,-0.951,22308,0,,0.063,
283626,-1,22310,0,,0.063,
283626,-0.951,22312,0,0,0.063,0
283626,-0.809,22314,0,,0.063,
283626,-0.587,22316,0,,0.063,
283626,-0.309,22318,0,,0.063,
283626,0,22320,0,,0.063,
283626,0.309,22322,0,,0.063,
283626,0.587,22324,0,,0.063,
283626,0.809,22326,0,,0.063,
283626,0.951,22328,0,,0.063,
283626,1,22330,0,,0.063,
283626,0.951,22332,0,0,0.063,0
283626,0.809,22334,0,,0.063,
283626,0.587,22336,0,,0.063,
283626,0.309,22338,0,,0.063,
283626,0,22340,0,,0.063,
283626,-0.309,22342,0,,0.063,
283626,-0.587,22344,0,,0.063,
283626,-0.809,22346,0,,0.063,
283626,-0.951,22348,0,,0.063,
283626,-1,22350,0,,0.063,
283626,-0.951,22352,0,0,0.063,0
283626,-0.809,22354,0,,0.063,
283626,-0.587,22356,0,,0.063,
283626,-0.309,22358,0,,0.063,
283626,0,22360,0,,0.063,
283626,0.309,22362,0,,0.063,
283626,0.587,22364,0,,0.063,
283626,0.809,22366,0,,0.063,
283626,0.951,22368,0,,0.063,
283626,1,22370,0,,0.063,
283626,0.951,22372,0,0,0.063,0
283626,0.809,22374,0,,0.063,
283626,0.587,22376,0,,0.063,
283626,0.309,22378,0,,0.063,
283626,0,22380,0,,0.063,
283626,-0.309,22382,0,,0.063,
283626,-0.587,22384,0,,0.063,
283626,-0.809,22386,0,,0.063,
283626,-0.951,22388,0,,0.063,
283626,-1,22390,0,,0.063,
283626,-0.951,22392,0,0,0.063,0
283626,-0.809,22394,0,,0.063,
283626,-0.587,22396,0,,0.063,
283626,-0.309,22398,0,,0.063,
283626,0,22400,0,,0.063,
283626,0.309,22402,0,,0.063,
283626,0.587,22404,0,,0.063,
283626,0.809,22406,0,,0.063,
283626,0.951,22408,0,,0.063,
283626,1,22410,0,,0.063,
283626,0.951,22412,0,0,0.063,0
283626,0.809,22414,0,,0.063,
283626,0.587,22416,0,,0.063,
283626,0.309,22418,0,,0.063,
283626,0,22420,0,,0.063,
283626,-0.309,22422,0,,0.063,
283626,-0.587,22424,0,,0.063,
283626,-0.809,22426,0,,0.063,
283626,-0.951,22428,0,,0.063,
283626,-1,22430,0,,0.063,
283626,-0.951,22432,0,0,0.063,0
283626,-0.809,22434,0,,0.063,
283626,-0.587,22436,0,,0.063,
283626,-0.309,22438,0,,0.063,
283626,0,22440,0,,0.063,
283626,0.309,22442,0,,0.063,
283626,0.587,22444,0,,0.063,
283626,0.809,22446,0,,0.063,
283626,0.951,22448,0,,0.063,
283626,1,22450,0,,0.063,
283626,0.951,22452,0,0,0.063,0
283626,0.809,22454,0,,0.063,
283626,0.587,22456,0,,0.063,
283626,0.309,22458,0,,0.063,
283626,0,22460,0,,0.063,
283626,-0.309,22462,0,,0.063,
283626,-0.587,22464,0,,0.063,
283626,-0.809,22466,0,,0.063,
283626,-0.951,22468,0,,0.063,
283626,-1,22470,0,,0.063,
283626,-0.951,22472,0,0,0.063,0
283626,-0.809,22474,0,,0.063,
283626,-0.587,22476,0,,0.063,
283626,-0.309,22478,0,,0.063,
283626,0,22480,0,,0.063,
283626,0.309,22482,0,,0.063,
283626,0.587,22484,0,,0.063,
283626,0.809,22486,0,,0.063,
283626,0.951,22488,0,,0.063,
283626,1,22490,0,,0.063,
283626,0.951,22492,0,0,0.063,0
283626,0.809,22494,0,,0.063,
283626,0.587,22496,0,,0.063,
283626,0.309,22498,0,,0.063,
283626,0,22500,0,,0.063,
283626,-0.309,22502,0,,0.063,
283626,-0.587,22504,0,,0.063,
283626,-0.809,22506,0,,0.063,
283626,-0.951,22508,0,,0.063,
283626,-1,22510,0,,0.063,
283626,-0.951,22512,0,0,0.063,0
283626,-0.809,22514,0,,0.063,
283626,-0.587,22516,0,,0.063,
283626,-0.309,22518,0,,0.063,
283626,0,22520,0,,0.063,
283626,0.309,22522,0,,0.063,
283626,0.587,22524,0,,0.063,
283626,0.809,22526,0,,0.063,
283626,0.951,22528,0,,0.063,
283626,1,22530,0,,0.063,
283626,0.951,22532,0,0,0.063,0
283626,0.809,22534,0,,0.063,
283626,0.587,22536,0,,0.063,
283626,0.309,22538,0,,0.063,
283626,0,22540,0,,0.063,
283626,-0.309,22542,0,,0.063,
283626,-0.587,22544,0,,0.063,
283626,-0.809,22546,0,,0.063,
283626,-0.951,22548,0,,0.063,
283626,-1,22550,0,,0.063,
283626,-0.951,22552,0,0,0.063,0
283626,-0.809,22554,0,,0.063,
283626,-0.587,22556,0,,0.063,
283626,-0.309,22558,0,,0.063,
283626,0,22560,0,,0.063,
283626,0.309,22562,0,,0.063,
283626,0.587,22564,0,,0.063,
283626,0.809,22566,0,,0.063,
283626,0.951,22568,0,,0.063,
283626,1,22570,0,,0.063,
283626,0.951,22572,0,0,0.063,0
283626,0.809,22574,0,,0.063,
283626,0.587,22576,0,,0.063,
283626,0.309,22578,0,,0.063,
283626,0,22580,0,,0.063,
283626,-0.309,22582,0,,0.063,
283626,-0.587,22584,0,,0.063,
283626,-0.809,22586,0,,0.063,
283626,-0.951,22588,0,,0.063,
283626,-1,22590,0,,0.063,
283626,-0.951,22592,0,0,0.063,0
283626,-0.809,22594,0,,0.063,
283626,-0.587,22596,0,,0.063,
283626,-0.309,22598,0,,0.063,
283626,0,22600,0,,0.063,
283626,0.309,22602,0,,0.063,
283626,0.587,22604,0,,0.063,
283626,0.809,22606,0,,0.063,
283626,0.951,22608,0,,0.063,
283626,1,22610,0,,0.063,
283626,0.951,22612,0,0,0.063,0
283626,0.809,22614,0,,0.063,
283626,0.587,22616,0,,0.063,
283626,0.309,22618,0,,0.063,
283626,0,22620,0,,0.063,
283626,-0.309,22622,0,,0.063,
283626,-0.587,22624,0,,0.063,
283626,-0.809,22626,0,,0.063,
283626,-0.951,22628,0,,0.063,
283626,-1,22630,0,,0.063,
283626,-0.951,22632,0,0,0.063,0
283626,-0.809,22634,0,,0.063,
283626,-0.587,22636,0,,0.063,
283626,-0.309,22638,0,,0.063,
283626,0,22640,0,,0.063,
283626,0.309,22642,0,,0.063,
283626,0.587,22644,0,,0.063,
283626,0.809,22646,0,,0.063,
283626,0.951,22648,0,,0.063,
283626,1,22650,0,,0.063,
283626,0.951,22652,0,0,0.063,0
283626,0.809,22654,0,,0.063,
283626,0.587,22656,0,,0.063,
283626,0.309,22658,0,,0.063,
283626,0,22660,0,,0.063,
283626,-0.309,22662,0,,0.063,
283626,-0.587,22664,0,,0.063,
283626,-0.809,22666,0,,0.063,
283626,-0.951,22668,0,,0.063,
283626,-1,22670,0,,0.063,
283626,-0.951,22672,0,0,0.063,0
283626,-0.809,22674,0,,0.063,
283626,-0.587,22676,0,,0.063,
283626,-0.309,22678,0,,0.063,
283626,0,22680,0,,0.063,
283626,0.309,22682,0,,0.063,
283626,0.587,22684,0,,0.063,
283626,0.809,22686,0,,0.063,
283626,0.951,22688,0,,0.063,
283626,1,22690,0,,0.063,
283626,0.951,22692,0,0,0.063,0
283626,0.809,22694,0,,0.063,
283626,0.587,22696,0,,0.063,
283626,0.309,22698,0,,0.063,
283626,0,22700,0,,0.063,
283626,-0.309,22702,0,,0.063,
283626,-0.587,22704,0,,0.063,
283626,-0.809,22706,0,,0.063,
283626,-0.951,22708,0,,0.063,
283626,-1,22710,0,,0.063,
283626,-0.951,22712,0,0,0.063,0
283626,-0.809,22714,0,,0.063,
283626,-0.587,22716,0,,0.063,
283626,-0.309,22718,0,,0.063,
283626,0,22720,0,,0.063,
283626,0.309,22722,0,,0.063,
283626,0.587,22724,0,,0.063,
283626,0.809,22726,0,,0.063,
283626,0.951,22728,0,,0.063,
283626,1,22730,0,,0.063,
283626,0.951,22732,0,0,0.063,0
283626,0.809,22734,0,,0.063,
283626,0.587,22736,0,,0.063,
283626,0.309,22738,0,,0.063,
283626,0,22740,0,,0.063,
283626,-0.309,22742,0,,0.063,
283626,-0.587,22744,0,,0.063,
283626,-0.809,22746,0,,0.063,
283626,-0.951,22748,0,,0.063,
283626,-1,22750,0,,0.063,
283626,-0.951,22752,0,0,0.063,0
283626,-0.809,22754,0,,0.063,
283626,-0.587,22756,0,,0.063,
283626,-0.309,22758,0,,0.063,
283626,0,22760,0,,0.063,
283626,0.309,22762,0,,0.063,
283626,0.587,22764,0,,0.063,
283626,0.809,22766,0,,0.063,
283626,0.951,22768,0,,0.063,
283626,1,22770,0,,0.063,
283626,0.951,22772,0,0,0.063,0
283626,0.809,22774,0,,0.063,
283626,0.587,22776,0,,0.063,
283626,0.309,22778,0,,0.063,
283626,0,22780,0,,0.063,
283626,-0.309,22782,0,,0.063,
283626,-0.587,22784,0,,0.063,
283626,-0.809,22786,0,,0.063,
283626,-0.951,22788,0,,0.063,
283626,-1,22790,0,,0.063,
283626,-0.951,22792,0,0,0.063,0
283626,-0.809,22794,0,,0.063,
283626,-0.587,22796,0,,0.063,
283626,-0.309,22798,0,,0.063,
283626,0,22800,0,,0.063,
283626,0.309,22802,0,,0.063,
283626,0.587,22804,0,,0.063,
283626,0.809,22806,0,,0.063,
283626,0.951,22808,0,,0.063,
283626,1,22810,0,,0.063,
283626,0.951,22812,0,0,0.063,0
283626,0.809,22814,0,,0.063,
283626,0.587,22816,0,,0.063,
283626,0.309,22818,0,,0.063,
283626,0,22820,0,,0.063,
283626,-0.309,22822,0,,0.063,
283626,-0.587,22824,0,,0.063,
283626,-0.809,22826,0,,0.063,
283626,-0.951,22828,0,,0.063,
283626,-1,22830,0,,0.063,
283626,-0.951,22832,0,0,0.063,0
283626,-0.809,22834,0,,0.063,
283626,-0.587,22836,0,,0.063,
283626,-0.309,22838,0,,0.063,
283626,0,22840,0,,0.063,
283626,0.309,22842,0,,0.063,
283626,0.587,22844,0,,0.063,
283626,0.809,22846,0,,0.063,
283626,0.951,22848,0,,0.063,
283626,1,22850,0,,0.063,
283626,0.951,22852,0,0,0.063,0
283626,0.809,22854,0,,0.063,
283626,0.587,22856,0,,0.063,
283626,0.309,22858,0,,0.063,
283626,0,22860,0,,0.063,
283626,-0.309,22862,0,,0.063,
283626,-0.587,22864,0,,0.063,
283626,-0.809,22866,0,,0.063,
283626,-0.951,22868,0,,0.063,
283626,-1,22870,0,,0.063,
283626,-0.951,22872,0,0,0.063,0
283626,-0.809,22874,0,,0.063,
283626,-0.587,22876,0,,0.063,
283626,-0.309,22878,0,,0.063,
283626,0,22880,0,,0.063,
283626,0.309,22882,0,,0.063,
283626,0.587,22884,0,,0.063,
283626,0.809,22886,0,,0.063,
283626,0.951,22888,0,,0.063,
283626,1,22890,0,,0.063,
283626,0.951,22892,0,0,0.063,0
283626,0.809,22894,0,,0.063,
283626,0.587,22896,0,,0.063,
283626,0.309,22898,0,,0.063,
283626,0,22900,0,,0.063,
283626,-0.309,22902,0,,0.063,
283626,-0.587,22904,0,,0.063,
283626,-0.809,22906,0,,0.063,
283626,-0.951,22908,0,,0.063,
283626,-1,22910,0,,0.063,
283626,-0.951,22912,0,0,0.063,0
283626,-0.809,22914,0,,0.063,
283626,-0.587,22916,0,,0.063,
283626,-0.309,22918,0,,0.063,
283626,0,22920,0,,0.063,
283626,0.309,22922,0,,0.063,
283626,0.587,22924,0,,0.063,
283626,0.809,22926,0,,0.063,
283626,0.951,22928,0,,0.063,
283626,1,22930,0,,0.063,
283626,0.951,22932,0,0,0.063,0
